OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,City,State,ZipCode,Latitude,Longitude,Address,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal_calc,BuildingAge,MeanGFAperFloor,ParkingGFARatio,Certified,CertifiedPreviousYear,NbYearsCertified,SteamUse(ratio),Electricity(ratio),NaturalGas(ratio),OtherFuelUse(ratio),MainEnergy,SteamUse(bins),Electricity(bins),NaturalGas(bins),OtherFuelUse(bins),EnergyProfile,ExtsurfVolRatio,SiteEnergyUseWN(kBtu)_log,TotalGHGEmissions_log
27389,2015,NonResidential,Small- and Mid-Sized Office,LESCHI LAKE CENTER,3,CENTRAL,1956,6.0,2.0,75868,0,75868.0,"('Non-Refrigerated Warehouse', ' Office', ' Restaurant', ' Retail Store')",Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,[],,40.5,42.4,127.3,133.0,3075553.0,3213768.0,0.0,901356.0,3075553.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.60183209,-122.2840706,120 LAKESIDE AVE,21.44,0.11,75868,59,25289.333333333332,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.4695975319055466,14.98295463848004,3.0652583362026014
27828,2015,NonResidential,Mixed Use Property,BROADWAY AND E PIKE BUILDING,3,EAST,1912,1.0,3.0,24000,0,24000.0,"('Office', ' Other', ' Retail Store')",Office,12000.0,Other,6000.0,Retail Store,6000.0,[],,42.4,42.4,128.5,128.5,1018108.0,1018068.0,0.0,282690.0,964577.0,535.0,53531.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.613895,-122.320358,905 E PIKE ST,9.57,0.23,24000,103,6000.0,0.0,False,False,0,0.0,0.9474210987439446,0.05257890125605535,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10719533350498778,13.833417271504178,2.258633205464863
25839,2015,NonResidential,Non-Refrigerated Warehouse,J D OTT COMPANY (115 S LUCILE ST),2,GREATER DUWAMISH,1964,1.0,1.0,25000,0,25000.0,"('Food Sales', ' Non-Refrigerated Warehouse', ' Office')",Non-Refrigerated Warehouse,13393.0,Food Sales,7500.0,Office,4107.0,[],,76.0,81.1,150.9,156.2,1900612.0,2026857.0,0.0,249057.0,849817.0,10508.0,1050795.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.55314407,-122.3329065,115 S LUCILE ST,61.73,2.32,25000,51,12500.0,0.0,False,False,0,0.0,0.4471280829543326,0.5528719170456674,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.14688819875110776,14.521996875338235,4.122770036405805
26667,2015,NonResidential,Other,STUDENT RELIGIOUS ASSEMBLY CENTER,4,NORTHEAST,2004,1.0,2.0,21075,0,21075.0,"('Office', ' Social/Meeting Hall')",Social/Meeting Hall,18075.0,Office,3000.0,Inutilisable,0.0,[],,71.9,82.6,142.2,151.9,1515402.0,1739892.0,0.0,197054.0,672375.0,8430.0,843027.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.66456008,-122.3099857,4751 17TH AVE NE,49.46,2.21,21075,11,7025.0,0.0,False,False,0,0.0,0.44369414848337274,0.5563058515166273,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.12179807297582557,14.369333600298837,3.9011642620932703
26393,2015,NonResidential,Retail Store,RETAIL AND OFFICES,4,NORTHEAST,1953,1.0,4.0,33910,0,33910.0,"('Office', ' Retail Store')",Retail Store,14585.0,Office,14462.0,Inutilisable,0.0,[],72.0,63.8,67.9,164.3,165.4,1853327.0,1972811.0,0.0,396219.0,1351956.0,5014.0,501371.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.6618576,-122.31278992,4518 UNIVERSITY WAY NE,36.05,0.89,33910,62,6782.0,0.0,False,False,0,0.0,0.729475154681284,0.270524845318716,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.0930158977972331,14.494969987207977,3.584906863730958
27830,2015,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,3,EAST,1920,1.0,3.0,23422,0,23422.0,"('Office',)",Office,23422.0,Inutilisable,0.0,Inutilisable,0.0,[],64.0,115.2,128.6,152.6,165.2,2698091.0,3011207.0,0.0,104046.0,355020.0,23431.0,2343071.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.61391707,-122.3161479,1221 E PIKE ST,126.92,5.35,23422,95,5855.5,0.0,False,False,0,0.0,0.13158192218127557,0.8684180778187244,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.10782862455513822,14.917851553025118,4.843556966714995
26237,2015,NonResidential,Mixed Use Property,DANIEL SMITH-FINE ART MATERIALS,2,GREATER DUWAMISH,1947,1.0,1.0,30496,0,30496.0,"('Manufacturing/Industrial Plant', ' Office', ' Retail Store')",Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,Office,8012.0,[],,60.1,60.1,145.7,145.7,1959757.0,1959703.0,0.0,378119.0,1290194.0,6696.0,669563.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.56589688,-122.3336235,4150 1ST AVE S,44.55,1.28,30496,68,15248.0,0.0,False,False,0,0.0,0.6583438661017667,0.3416561338982333,0.0,Electricity,(s),e,n,(o),(s)en(o),0.14350428853069794,14.488303489112532,3.796612153916818
26883,2015,NonResidential,Other,WASHINGTON HALL,3,CENTRAL,1908,1.0,3.0,25864,0,25864.0,"('Office', ' Social/Meeting Hall')",Social/Meeting Hall,13364.0,Office,8420.0,Inutilisable,0.0,[],,30.2,39.1,41.4,51.8,656984.0,850752.0,0.0,29618.0,101060.0,5559.0,555924.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.602844,-122.3145859,153 14TH AVE,30.23,1.15,25864,107,6466.0,0.0,False,False,0,0.0,0.15382414183602644,0.8461758581639736,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.1052997200912181,13.653875943227272,3.408834808791367
27673,2015,NonResidential,Hotel,HOTEL 1000,7,DOWNTOWN,2006,1.0,10.0,392552,22225,370327.0,"('nan',)",Aucune information,570109.6666666666,Inutilisable,0.0,Inutilisable,0.0,[],14.0,102.3,106.6,229.7,234.3,20294801.0,21154570.0,0.0,3402753.0,11610675.0,86841.0,8684126.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.60504913,-122.33610535,1000 1ST AVE,542.15,1.25,392552,9,33666.09090909091,0.05661670301004708,False,False,0,0.0,0.5721009533426812,0.4278990466573188,0.0,Electricity,(s),e,n,(o),(s)en(o),0.04137625559102621,16.8673665157657,6.295542715918191
27381,2015,NonResidential,Worship Facility,CROSS AND CROWN CHURCH,4,NORTHEAST,1938,1.0,3.0,26373,0,26373.0,"('nan',)",Aucune information,24303.333333333332,Inutilisable,0.0,Inutilisable,0.0,[],94.0,19.6,19.6,38.2,38.2,517886.0,517877.0,0.0,65068.0,222021.0,2959.0,295865.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.66285518,-122.3149251,4554 12TH AVE NE,17.26,0.62,26373,77,6593.25,0.0,False,False,0,0.0,0.4287063176065775,0.5712936823934225,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.10481734908125684,13.15749304130804,2.848391685655282
27244,2015,NonResidential,Other,KNIGHTS OF COLUMBUS BLDG,3,EAST,1912,1.0,3.0,33708,0,33708.0,"('Other',)",Other,33708.0,Inutilisable,0.0,Inutilisable,0.0,[],,22.4,22.4,60.5,60.5,753809.0,753784.0,138504.0,171825.0,586291.0,290.0,29014.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.61316841,-122.3224869,722 E UNION ST,16.32,0.41,33708,103,8427.0,0.0,False,False,0,0.18373885161891143,0.7777712921973603,0.03848985618372824,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.0991291607774141,13.532861133800568,2.792391349535961
27455,2015,Nonresidential COS,"Distribution Center
",SEATTLE PUBLIC LIBRARY - QUEEN ANNE STORAGE,7,MAGNOLIA / QUEEN ANNE,1921,1.0,3.0,23040,0,23040.0,"('Distribution Center',)",Distribution Center,23040.0,Inutilisable,0.0,Inutilisable,0.0,[],,22.7,28.6,71.4,89.7,524074.0,658042.0,0.0,153591.0,524074.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98119.0,47.63327691,-122.3627781,1529 4TH AVE W,3.65,0.06,23040,94,5760.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10826018322502855,13.397024038057655,1.2947271675944
26528,2015,NonResidential,Small- and Mid-Sized Office,4701 UNIVERSITY WAY BLDG,4,NORTHEAST,1957,1.0,1.0,27966,7004,20962.0,"('Office', ' Parking')",Office,20962.0,Parking,7004.0,Inutilisable,0.0,[],58.0,52.5,58.2,165.0,182.7,1101582.0,1219385.0,0.0,322842.0,1101582.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.66342809,-122.3134248,4701 UNIVERSITY WAY NE,7.68,0.11,27966,58,10481.0,0.25044697132231997,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14493782518651455,14.013857191248489,2.038619547159581
27488,2015,NonResidential,Non-Refrigerated Warehouse,WESTCO WIRE ROPE,1,GREATER DUWAMISH,1953,1.0,1.0,42420,0,42420.0,"('Non-Refrigerated Warehouse', ' Office', ' Other')",Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,[],40.0,19.0,19.0,43.8,43.8,805770.0,805751.0,0.0,141962.0,484395.0,3214.0,321375.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.53304631,-122.3260129,7777 7TH AVE S,20.44,0.43,42420,62,21210.0,0.0,False,False,0,0.0,0.601157898655944,0.398842101344056,0.0,Electricity,(s),e,n,(o),(s)en(o),0.13857674692025912,13.599530040756653,3.017493765335504
27567,2015,NonResidential,Small- and Mid-Sized Office,410 ASSOCIATES OFFICE BLDG,4,LAKE UNION,1995,1.0,3.0,20410,0,20410.0,"('Office',)",Office,20410.0,Inutilisable,0.0,Inutilisable,0.0,[],19.0,98.7,104.1,235.4,243.0,2014299.0,2124561.0,0.0,377125.0,1286805.0,7275.0,727494.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98103.0,47.65575628,-122.3420679,4010 STONE WAY N,47.61,2.06,20410,20,5102.5,0.0,False,False,0,0.0,0.6388351481085975,0.3611648518914024,0.0,Electricity,(s),e,n,(o),(s)en(o),0.11155303572564279,14.569075750763071,3.8630428232064276
27598,2015,NonResidential,Worship Facility,ST. ANDREW KIM,5,NORTHWEST,2002,1.0,1.0,24955,0,24955.0,"('Worship Facility',)",Worship Facility,24955.0,Inutilisable,0.0,Inutilisable,0.0,[],42.0,25.3,29.9,52.5,57.4,630666.0,747136.0,0.0,91009.0,310536.0,3201.0,320130.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98125.0,47.71439604,-122.3279741,11700 1ST AVE NE,19.17,0.71,24955,13,12477.5,0.0,False,False,0,0.0,0.49239375517310274,0.5076062448268973,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.14692044166445184,13.524002509123408,2.9533465570575532
26710,2015,NonResidential,Small- and Mid-Sized Office,MASINS BUILDING - IMPACT HUB,7,DOWNTOWN,1905,1.0,5.0,36879,0,36879.0,"('Office',)",Office,29331.0,Inutilisable,0.0,Inutilisable,0.0,[],99.0,26.0,26.0,57.6,57.6,763082.0,763065.0,0.0,124386.0,424421.0,3387.0,338661.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98104.0,47.60038519,-122.3312106,220 2ND AVE S,20.94,0.52,36879,110,6146.5,0.0,False,False,0,0.0,0.5561931745212179,0.4438068254787821,0.0,Electricity,(s),e,n,(o),(s)en(o),0.08805769422145415,13.545098496677447,3.041661205442391
27833,2015,NonResidential,Other,SOUND MENTAL HEALTH,3,EAST,1975,1.0,2.0,38879,11328,27551.0,"('Urgent Care/Clinic/Other Outpatient',)",Urgent Care/Clinic/Other Outpatient,38879.0,Inutilisable,0.0,Inutilisable,0.0,[],,85.9,93.1,264.2,286.9,3338067.0,3619051.0,0.0,949021.0,3238194.0,999.0,99873.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.616753,-122.3110869,1600 E OLIVE ST,27.88,0.36,38879,40,9183.666666666666,0.2913655186604594,False,False,0,0.0,0.9700805885561914,0.029919411443808646,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10921094438633906,15.101722394737273,3.327909585892323
25745,2015,NonResidential,Worship Facility,TRINITY EPISCOPAL CHURCH,3,EAST,1900,1.0,1.0,48850,0,48850.0,"('Office', ' Other', ' Worship Facility')",Worship Facility,28725.0,Office,4325.0,Other,3700.0,[],,26.8,33.8,45.5,54.3,984668.0,1242389.0,723335.0,74073.0,252747.0,86.0,8586.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.60556383,-122.3266017,609 8TH AVE,58.05,1.17,48850,115,24425.0,0.0,False,False,0,0.7345978543021607,0.2566824554062892,0.008719690291550045,0.0,Steam,S,(e),(n),(o),S(e)(n)(o),0.13670537863715046,14.032546696946124,4.061304708143901
25914,2015,NonResidential,Supermarket/Grocery Store,SAFEWAY STORE # 1551,3,EAST,1998,1.0,1.0,44739,0,44739.0,"('Parking', ' Supermarket/Grocery Store')",Supermarket/Grocery Store,44739.0,Parking,0.0,Inutilisable,0.0,[],18.0,325.1,339.8,730.5,733.8,14544881.0,15200272.0,0.0,2441599.0,8331082.0,62138.0,6213799.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98112.0,47.62046363,-122.3131296,1410 E JOHN ST,388.09,7.87,44739,17,22369.5,0.0,False,False,0,0.0,0.5727844731077553,0.4272155268922448,0.0,Electricity,(s),e,n,(o),(s)en(o),0.13785544914533934,16.53682388039324,5.961237271487885
25956,2015,SPS-District K-12,K-12 School,MCGILVRA (SPS-DISTRICT),3,EAST,1925,1.0,3.0,38297,0,38297.0,"('K-12 School',)",K-12 School,38297.0,Inutilisable,0.0,Inutilisable,0.0,[],82.0,53.7,72.1,87.6,110.3,2057703.0,2762796.0,0.0,167491.0,571503.0,14862.0,1486200.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98112.0,47.63426471,-122.2851083,1617 38TH AVE E,82.92,2.1,38297,90,9574.25,0.0,False,False,0,0.0,0.2777383324998797,0.7222616675001203,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.09643524704381998,14.831753768389333,4.417876287567579
26233,2015,NonResidential,Other,WHSE,2,GREATER DUWAMISH,1950,1.0,1.0,36000,0,36000.0,"('Office', ' Other')",Other,34000.0,Office,1400.0,Inutilisable,0.0,[],,97.3,106.7,252.3,262.1,3445718.0,3776855.0,0.0,745042.0,2542190.0,9035.0,903528.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.5677815,-122.3327093,130 S DAKOTA ST,65.71,1.52,36000,65,18000.0,0.0,False,False,0,0.0,0.7377823722080565,0.2622176277919435,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.1409253508111083,15.144402210700852,4.1852511209097765
26359,2015,NonResidential,Non-Refrigerated Warehouse,HANSON BROS TRANSFER & STORAGE,5,NORTHWEST,1972,1.0,1.0,29400,0,29400.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,25000.0,Inutilisable,0.0,Inutilisable,0.0,[],68.0,9.2,9.2,28.9,29.0,230374.0,230673.0,0.0,67516.0,230374.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98133.0,47.70860412,-122.3435635,10750 AURORA AVE N,1.61,0.02,29400,43,14700.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14410255506480402,12.348756402202168,0.4762341789963717
26759,2015,NonResidential,Non-Refrigerated Warehouse,DUNN LUMBER,4,LAKE UNION,1938,1.0,1.0,40028,0,40028.0,"('Non-Refrigerated Warehouse', ' Office', ' Retail Store')",Non-Refrigerated Warehouse,33222.0,Retail Store,10208.0,Office,6200.0,[],78.0,19.4,19.4,60.7,60.7,962278.0,962238.0,0.0,280930.0,958572.0,37.0,3706.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.65414835,-122.3262458,3801 LATONA AVE NE,6.88,0.07,40028,77,20014.0,0.0,False,False,0,0.0,0.9961487220948624,0.0038512779051376005,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.13938548805784137,13.777017100296602,1.9286186519452522
27891,2015,NonResidential,Other,UNIVERSITY PORSCHE AUDI,4,NORTHEAST,1924,1.0,2.0,21600,0,21600.0,"('Other - Services', ' Retail Store')",Other - Services,32580.0,Retail Store,9650.0,Inutilisable,0.0,[],,41.0,41.0,128.7,128.7,1730957.0,1730886.0,0.0,507294.0,1730957.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.66401898,-122.3171148,4740 ROOSEVELT WAY NE,12.07,0.21,21600,91,7200.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.12121452615317725,14.364143974104005,2.4907230351094403
26924,2015,Nonresidential COS,Mixed Use Property,YESLER COMMUNITY CENTER,2,EAST,2005,1.0,2.0,29508,7120,22388.0,"('Fitness Center/Health Club/Gym', ' Office', ' Other - Recreation', ' Other - Technology/Science', ' Parking', ' Pre-school/Daycare')",Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,[],,82.6,103.6,150.8,175.9,1844854.0,2315310.0,0.0,200881.0,685436.0,11594.0,1159418.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.60135546,-122.3201082,917 E YESLER WAY,66.35,2.15,29508,10,7462.666666666667,0.2412904974922055,False,False,0,0.0,0.37153942805230117,0.6284605719476989,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.11440616441394373,14.65505414582468,4.194943760778217
25954,2015,NonResidential,Other,MLK FAME COMMUNITY CENTER CAMPUS,3,CENTRAL,1959,1.0,1.0,25753,0,25753.0,"('Other - Entertainment/Public Assembly',)",Other - Entertainment/Public Assembly,25753.0,Inutilisable,0.0,Inutilisable,0.0,[],,53.9,70.5,75.2,93.8,1387452.0,1815715.0,0.0,67423.0,230056.0,11574.0,1157396.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98112.0,47.6231954,-122.2900205,3201 E REPUBLICAN ST,63.07,2.41,25753,56,12876.5,0.0,False,False,0,0.0,0.16581186232028208,0.8341881376797179,0.0,NaturalGas,(s),(e),N,(o),(s)(e)N(o),0.14636126970275753,14.411989887501276,4.14424522067556
26726,2015,NonResidential,Mixed Use Property,BUTY BUILDING,2,DOWNTOWN,1900,1.0,3.0,22480,0,22480.0,"('Office', ' Other', ' Retail Store')",Office,10800.0,Other,10800.0,Retail Store,7200.0,[],,34.8,34.8,109.4,109.4,1003701.0,1003659.0,0.0,294156.0,1003701.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.59900284,-122.3272934,501 S JACKSON ST,7.0,0.12,22480,115,5620.0,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10891260840677638,13.819162880108333,1.9459101490553132
27554,2015,NonResidential,Non-Refrigerated Warehouse,L&W FOOD CORPORATION,2,GREATER DUWAMISH,1974,1.0,1.0,35046,0,35046.0,"('Non-Refrigerated Warehouse',)",Non-Refrigerated Warehouse,32546.0,Inutilisable,0.0,Inutilisable,0.0,[],100.0,31.7,32.9,85.7,85.7,1030184.0,1072356.0,0.0,239582.0,817486.0,2127.0,212698.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.56507492,-122.32473755,651 S INDUSTRIAL WAY,17.0,0.38,35046,41,17523.0,0.0,False,False,0,0.0,0.7935339706304894,0.2064660293695107,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.14132841838440022,13.885368655035593,2.833213344056216
27587,2015,NonResidential,Small- and Mid-Sized Office,MERIDIAN CENTER BUILDING,5,NORTHWEST,1983,1.0,3.0,24696,6300,18396.0,"('Office', ' Parking')",Office,18396.0,Parking,6300.0,Inutilisable,0.0,[],87.0,33.6,33.6,105.5,105.5,618391.0,618366.0,0.0,181233.0,618391.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98133.0,47.70346877,-122.3342182,10303 MERIDIAN AVE N,4.31,0.07,24696,32,4599.0,0.25510204081632654,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.10646245877696972,13.334835794148777,1.4609379041156563
49872,2015,NonResidential,Other,MERCEDES BENZ OF SEATTLE SHOWROOM & GARAGE,2,GREATER DUWAMISH,2014,1.0,2.0,56988,0,56988.0,"('Automobile Dealership', ' Parking')",Automobile Dealership,24520.0,Parking,0.0,Inutilisable,0.0,[],,26.5,32.7,52.5,59.1,650325.0,802852.0,0.0,84877.0,289614.0,3607.0,360711.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98134.0,47.58435424,-122.323194,2025 AIRPORT WAY S,21.18,0.35,56988,1,18996.0,0.0,False,False,0,0.0,0.44533733133433284,0.5546626686656672,0.0,NaturalGas,(s),e,n,(o),(s)en(o),0.10309617919771281,13.595925667100094,3.0530573401732606
49732,2015,NonResidential,Hospital,BUILDING HOPE (CHILDREN'S),4,NORTHEAST,2013,1.0,8.0,330000,0,330000.0,"('Hospital (General Medical & Surgical)',)",Hospital (General Medical & Surgical),241500.0,Inutilisable,0.0,Inutilisable,0.0,[],83.0,201.8,201.8,423.9,423.9,48730605.0,48729588.0,0.0,7181878.0,24505585.0,242250.0,24225020.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98105.0,47.66139776,-122.2846958,4500 40TH AVE NE,1457.42,4.1,330000,2,36666.666666666664,0.0,False,False,0,0.0,0.5028787350372522,0.4971212649627477,0.0,Electricity,(s),e,n,(o),(s)en(o),0.0455806767393751,17.70179696003328,7.284423028210499
39332,2015,SPS-District K-12,K-12 School,SOUTH SHORE K-8 PUBLIC SCHOOL (SPS-DISTRICT),2,SOUTHEAST,2009,1.0,2.0,138705,0,138705.0,"('K-12 School',)",K-12 School,138705.0,Inutilisable,0.0,Inutilisable,0.0,[],88.0,33.6,38.6,77.8,83.1,4665186.0,5360718.0,0.0,826515.0,2820186.0,18450.0,1845000.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98118.0,47.52427301,-122.2714398,4800 S HENDERSON ST,117.65,0.76,138705,6,46235.0,0.0,False,False,0,0.0,0.6045173761560633,0.3954826238439368,0.0,Electricity,(s),e,n,(o),(s)en(o),0.092676713161894,15.494608479299666,4.767714115173372
29550,2015,NonResidential,Large Office,605 5TH AVE S,2,DOWNTOWN,2000,1.0,11.0,268130,0,268130.0,"('Office',)",Office,268130.0,Inutilisable,0.0,Inutilisable,0.0,"[2016, 2015, 2014, 2013, 2012, 2010, 2009, 2008]",89.0,58.1,58.1,182.1,182.1,15572287.0,15583794.0,0.0,4553063.0,15535696.0,366.0,36591.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.5973694,-122.3277466,605 5TH AVE S,110.24,0.16,268130,15,22344.166666666668,0.0,False,True,8,0.0,0.9976502488041737,0.0023497511958262777,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.045278013334129445,16.561742086091254,4.7026598072653485
29551,2015,NonResidential,Small- and Mid-Sized Office,625 5TH AVE S,2,DOWNTOWN,2000,1.0,11.0,68452,-2,68454.0,"('Bank Branch', ' Office')",Office,61665.0,Bank Branch,6787.0,Inutilisable,0.0,"[2016, 2015]",81.0,53.6,58.3,168.4,182.9,3670451.0,3988260.0,0.0,1075703.0,3670451.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98104.0,47.59725206,-122.3277466,625 5TH AVE S,25.59,0.14,68452,15,5704.5,-2.9217553906386956e-05,False,False,2,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.07147968518819402,15.198865603525487,3.2422016501716975
49718,2015,Nonresidential COS,Other,SOUTH TRANSFER STATION,1,GREATER DUWAMISH,2012,1.0,2.0,137138,0,137138.0,"('Other - Utility',)",Other - Utility,138602.0,Inutilisable,0.0,Inutilisable,0.0,[],,38.9,39.9,122.3,125.3,5396493.0,5529936.0,0.0,1581556.0,5396493.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98108.0,47.53244005,-122.3330282,130 S KENYON ST,37.62,0.11,137138,3,45712.666666666664,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.09278269230932511,15.525686800194658,3.627535823872884
40028,2015,NonResidential,Non-Refrigerated Warehouse,"SAND POINT BUILDING 5A,5B,5C,5D",4,NORTHEAST,1940,1.0,1.2727272727272727,384772,0,384772.0,"('Non-Refrigerated Warehouse', ' Office')",Non-Refrigerated Warehouse,349953.0,Office,63872.0,Inutilisable,0.0,[],65.0,37.2,40.4,84.2,87.5,15412203.0,16729664.0,0.0,2615758.0,8925337.0,64869.0,6486866.0,0.0,True,,Compliant,Normal,SEATTLE,WA,98115.0,47.68384449,-122.26175956,7561 63RD AVE NE,406.74,0.96,384772,75,169299.68000000002,0.0,False,False,0,0.0,0.5791084506218871,0.4208915493781129,0.0,Electricity,(s),e,n,(o),(s)en(o),0.10749924738410473,16.632693989079318,6.008174160670929
45287,2015,Nonresidential COS,Other,MEDGAR EVERS POOL (GARFIELD COMMUNITY CENTER),3,CENTRAL,1968,1.0,1.0,21400,0,21400.0,"('Fitness Center/Health Club/Gym', ' Other - Recreation', ' Swimming Pool')",Other - Recreation,11737.0,Fitness Center/Health Club/Gym,9003.0,Swimming Pool,0.0,[],,238.9,263.9,516.5,542.7,4955659.0,5474002.0,0.0,772379.0,2635465.0,23202.0,2320194.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98122.0,47.60662628,-122.3002696,500 23RD AVE,141.6,6.09,21400,47,10700.0,0.0,False,False,0,0.0,0.5318091902610732,0.46819080973892674,0.0,Electricity,(s),e,n,(o),(s)en(o),0.14978057067293765,15.515520533946232,4.953006181259619
33289,2015,NonResidential,Large Office,BAY VISTA BUILDING,7,DOWNTOWN,1982,1.0,24.0,119701,0,119701.0,"('Office', ' Retail Store')",Office,102878.0,Retail Store,16823.0,Inutilisable,0.0,[],62.0,74.2,74.2,232.9,232.9,8878556.0,8878186.0,0.0,2602048.0,8878556.0,0.0,0.0,0.0,False,,Compliant,Normal,SEATTLE,WA,98121.0,47.61709719,-122.35177651,2815 2ND AVE,61.89,0.2,119701,33,4788.04,0.0,False,False,0,0.0,1.0,0.0,0.0,Electricity,(s),E,(n),(o),(s)E(n)(o),0.06669597872446054,15.999107814821219,4.12535861575127
